Age,Gender,Yrs DL,Points,NCD,Engine cc,Ins Group,Stored,Car Age,Premium
44,M,20,0,0,1800,5,Garage,1,199.9762571
25,F,5,0,2,1200,4,Garage,3,196.9608189
32,F,11,0,1,1400,7,Garage,4,204.2756556
41,F,23,0,2,1200,6,Road,2,237.7330407
22,M,3,0,1,1400,5,Road,3,209.5975477
37,F,4,0,1,1800,7,Garage,2,197.0008766
69,F,52,8,1,1200,2,Road,1,249.641815
33,F,16,0,0,1400,7,Garage,3,196.7193765
52,F,10,0,4,1400,2,Road,1,238.2937305
36,F,8,0,4,1400,5,Road,1,245.7839936
73,F,20,0,1,1800,4,Garage,2,207.8511683
44,F,11,0,1,1200,2,Garage,6,190.9490258
57,M,7,0,4,1200,5,Garage,2,232.4212477
22,M,4,0,1,1200,5,Garage,12,198.3282509
46,M,28,4,2,1200,2,Garage,1,222.1124472
43,F,19,0,1,1400,6,Road,16,238.5563766
73,F,16,0,0,1600,4,Garage,4,197.0771047
38,M,2,0,4,1600,7,Garage,16,236.2801299
42,M,8,0,0,1200,2,Road,15,209.2292359
19,F,2,0,1,2000,8,Road,4,210.0310888
37,M,4,0,2,1200,5,Garage,15,214.8872545
43,M,19,0,0,1200,4,Drive,7,207.1794218
34,M,13,0,2,1200,3,Road,17,238.4290271
70,M,9,0,2,1200,6,Garage,3,219.306269
56,M,2,0,0,1200,2,Drive,1,177.2403376
47,F,21,0,2,1400,5,Road,15,246.8376701
79,F,56,0,1,1400,6,Garage,8,225.6696602
59,F,28,4,3,1200,6,Garage,16,256.7517794
53,F,34,0,3,1200,3,Garage,3,224.4717675
36,F,18,0,2,1600,5,Garage,1,212.9390923
67,M,45,0,4,1400,4,Garage,3,247.1959033
61,M,25,0,1,1600,7,Garage,12,227.0722607
67,F,11,0,4,1600,3,Garage,1,227.1576615
68,M,17,0,3,1400,6,Road,10,260.5330322
65,M,14,0,3,1200,4,Garage,18,238.8418658
73,F,13,0,3,1400,6,Garage,8,233.3545342
55,M,21,0,0,1200,2,Garage,14,198.3071916
56,M,12,0,1,2800,8,Drive,11,232.2948274
80,M,30,8,3,1400,4,Garage,7,265.2375212
18,M,1,0,4,1200,6,Drive,2,218.0634845
76,F,9,0,4,1400,2,Road,1,240.4867633
58,F,37,0,3,1600,7,Garage,4,239.4051506
45,M,11,0,1,1600,7,Drive,2,218.0707253
40,F,20,0,0,1600,3,Garage,1,187.8138522
64,M,11,8,3,1200,2,Road,15,271.8132401
57,M,32,0,4,1600,3,Road,2,259.2072558
77,M,43,0,2,1200,6,Garage,10,238.1805547
30,M,10,0,4,1400,6,Garage,4,234.9415236
68,M,43,4,2,1400,6,Road,2,264.8902597
28,F,11,0,4,1200,5,Garage,2,226.3503546
49,M,8,0,1,1200,2,Garage,3,190.8624413
61,F,30,0,2,1800,7,Garage,9,232.7197483
45,M,11,0,3,1200,2,Garage,3,212.7288087
34,F,10,0,3,1600,5,Garage,4,220.1795316
75,F,37,8,4,1400,4,Garage,1,267.5989773
27,M,5,0,1,1200,4,Garage,1,189.9765072
39,M,19,0,0,1200,3,Garage,4,192.162553
29,F,12,0,1,1200,6,Garage,4,201.3581303
32,M,4,0,3,1600,3,Road,3,228.7532005
26,F,7,0,2,1200,5,Garage,3,202.9416098
36,M,8,0,4,1400,3,Garage,2,223.7729853
75,F,58,0,0,1200,2,Garage,3,196.1157956
32,M,14,0,4,1400,3,Garage,13,236.1076473
75,M,20,0,4,1400,2,Garage,3,232.3688631
63,M,17,0,1,1400,7,Road,2,235.5773908
30,M,5,0,1,1400,5,Garage,16,206.5653921
63,F,23,0,3,1400,4,Road,8,251.3340939
46,F,5,0,4,1200,6,Garage,1,225.6451449
78,F,2,0,3,1200,2,Garage,3,199.4911946
26,M,7,0,2,1200,4,Road,17,235.1663625
29,M,11,4,1,1600,4,Garage,4,214.0275815
76,F,32,0,3,1200,4,Garage,17,241.9060629
62,F,36,0,4,1200,2,Garage,1,229.1775732
69,M,45,0,1,1600,7,Garage,4,226.3604152
51,M,23,4,0,1200,6,Drive,1,224.0124026
18,F,1,0,4,1200,2,Drive,5,201.8153206
20,M,3,8,0,1400,6,Garage,6,210.332687
71,F,53,0,3,1400,4,Road,2,254.1688367
25,F,1,0,1,1400,3,Garage,14,179.820308
79,F,10,0,0,1200,3,Garage,1,186.2748116
73,M,24,0,0,1200,5,Road,1,223.4576625
54,F,7,0,4,2800,5,Garage,2,232.2251992
77,F,21,0,1,1200,2,Garage,17,209.3989695
53,F,16,0,4,1400,3,Garage,2,228.4123465
57,F,19,0,0,1200,3,Garage,2,189.59847
39,M,15,0,0,1600,4,Garage,10,200.3456141
26,M,7,0,4,1200,6,Garage,10,234.9725639
61,M,2,4,4,1200,3,Road,13,258.2640497
63,M,45,0,4,1200,2,Garage,6,239.0907243
79,F,27,0,1,1200,4,Garage,6,212.0565867
46,M,1,0,3,1400,7,Drive,9,223.9957374
63,M,33,0,0,1200,6,Road,4,229.6576487
34,F,5,0,1,2000,3,Road,1,206.5390636
30,F,3,8,4,1200,4,Road,8,264.999453
69,F,35,0,1,1600,5,Garage,13,223.0636032
19,M,1,0,2,1200,4,Garage,7,189.0898208
39,M,22,0,3,1200,6,Garage,1,230.1773432
66,F,18,0,2,1600,7,Road,6,246.2744752
47,M,15,0,4,1400,4,Garage,3,235.5706448
78,F,32,0,2,1400,3,Garage,2,217.0488593
23,F,2,4,1,1400,4,Garage,10,198.6675269
26,M,8,0,1,1400,6,Garage,12,208.4115685
67,F,13,8,0,1200,2,Garage,7,213.1161491
62,M,15,0,3,1600,5,Garage,10,237.0294434
34,F,6,0,0,1200,5,Garage,4,184.6545163
48,F,14,0,2,1200,6,Drive,17,235.0225772
48,M,26,0,3,1200,6,Garage,5,236.3748908
76,F,36,0,3,1400,3,Garage,14,237.3833197
24,F,2,0,0,1400,3,Garage,4,167.0389095
80,F,33,4,2,1200,5,Garage,2,236.8711632
72,M,24,0,0,1200,2,Garage,2,191.9301062
62,F,22,8,2,1400,6,Garage,8,252.9233452
37,F,17,0,1,1400,4,Drive,1,207.0581124
51,F,5,0,0,1800,5,Garage,18,199.6669902
36,F,8,0,2,1800,4,Garage,1,204.0653184
37,F,15,0,0,1200,6,Garage,11,200.6922553
70,M,30,0,0,1600,5,Garage,2,207.1455077
70,M,8,0,4,1200,5,Road,4,256.7330506
60,M,18,0,1,1600,4,Garage,7,212.8504499
18,F,1,0,2,1400,4,Garage,6,184.6280365
59,F,14,0,2,1200,4,Garage,1,210.4670672
39,F,7,0,2,1200,3,Garage,1,197.7743224
78,M,58,8,2,1400,3,Garage,2,252.4731828
62,F,27,4,4,1200,4,Garage,7,254.2514123
69,M,30,0,4,1200,2,Garage,2,233.3747777
30,F,13,0,4,1200,4,Garage,1,224.4634829
62,F,3,0,0,1800,3,Garage,1,176.731847
52,F,2,0,1,1400,5,Drive,2,196.4354369
77,M,3,0,4,1200,4,Drive,10,239.4736507
30,F,4,0,1,1400,5,Garage,4,191.1802437
68,F,24,0,1,1200,5,Road,15,240.0900486
55,F,35,0,3,2000,6,Drive,1,243.1960885
29,M,12,0,0,1600,4,Garage,5,192.1903392
23,M,1,0,0,1200,6,Garage,3,172.8244642
78,M,13,0,3,1400,4,Garage,9,233.2783279
31,M,13,0,1,1200,3,Road,3,216.4900405
43,M,9,0,2,1200,4,Garage,3,210.0017065
57,F,32,0,3,1600,3,Garage,2,225.2072558
29,M,9,0,4,1200,5,Road,2,249.0257196
55,M,20,0,4,1200,6,Garage,11,250.1650341
77,F,36,0,4,1600,4,Garage,1,241.5913142
40,F,4,0,2,1200,2,Garage,9,194.4937371
29,F,9,0,1,1200,3,Garage,1,187.4147113
32,F,9,0,4,1600,3,Garage,1,219.6406422
43,F,26,0,3,1400,6,Garage,4,231.4656371
38,F,18,0,0,1800,4,Garage,1,190.9852979
43,M,15,0,3,1600,4,Garage,16,235.9267219
40,M,17,0,4,1200,6,Garage,6,242.3172528
51,M,4,0,2,1200,2,Garage,2,194.8373065
42,M,15,8,1,1400,5,Garage,15,243.912735
70,M,50,0,4,1800,6,Road,1,273.451982
30,M,4,0,4,1600,6,Garage,1,225.8788547
54,M,1,0,4,1200,6,Garage,1,218.0523828
64,F,3,8,0,1600,4,Garage,2,207.699349
58,M,26,8,1,1200,6,Garage,3,242.9554935
37,M,17,4,2,1200,6,Garage,4,233.4268938
71,M,3,0,0,1200,3,Road,13,209.3888854
58,M,2,0,0,1400,2,Drive,1,178.2918215
61,F,18,0,4,1200,4,Garage,3,234.344274
45,F,22,8,4,1400,2,Garage,18,263.7114062
80,F,56,0,4,1200,2,Garage,1,234.7513732
18,F,1,0,4,1200,5,Garage,1,202.8325304
19,M,1,0,0,1800,4,Garage,1,166.3171464
66,F,21,0,3,1400,2,Garage,12,224.9365174
79,F,44,0,2,1200,3,Garage,9,224.5276479
75,F,13,8,0,1400,4,Garage,11,227.2312288
23,F,4,0,4,1400,4,Garage,8,219.279371
64,M,29,0,2,1200,3,Garage,13,226.7079793
79,M,47,8,1,1400,3,Road,10,267.2927317
72,M,44,0,4,1200,4,Garage,1,245.221155
45,F,18,0,1,2200,6,Garage,3,210.3474634
55,F,14,0,3,1800,4,Garage,3,223.5327587
72,M,30,0,3,1200,6,Garage,5,240.7634184
71,F,17,8,2,1600,3,Garage,12,246.5707708
66,F,12,0,3,1200,2,Road,4,233.2888377
40,M,23,0,2,1400,6,Garage,2,222.3062532
68,M,39,0,3,1400,6,Garage,11,247.9758186
55,M,11,0,3,1600,7,Road,6,254.8760909
36,F,5,0,2,1200,5,Drive,12,218.0532112
46,F,22,0,4,1400,2,Road,3,245.2205708
75,M,48,8,2,1800,6,Garage,10,267.5440156
43,F,26,0,1,1200,6,Garage,1,208.2948837
58,M,22,0,1,1200,4,Drive,7,220.7461927
21,M,1,0,3,1200,6,Drive,7,213.2966899
56,M,18,8,1,1200,2,Garage,19,237.8848008
71,M,6,0,0,1400,5,Garage,1,192.9158245
72,F,44,0,2,2000,4,Garage,8,229.3752831
80,M,55,0,1,1400,4,Garage,7,223.419941
53,M,20,0,2,1200,4,Garage,16,228.4625025
78,F,41,0,3,2000,4,Garage,17,246.6506843
67,F,1,0,0,1400,4,Garage,3,172.7426033
59,M,20,0,3,1600,4,Garage,8,234.3588771
18,M,1,4,1,1400,6,Garage,3,194.9675712
25,F,5,0,3,1400,5,Garage,1,209.1068196
40,F,11,0,2,1200,5,Garage,1,208.4037542
67,M,6,0,0,1200,3,Road,10,212.0701647
44,M,5,0,1,1400,6,Garage,18,213.6602842
77,M,23,0,4,1200,6,Garage,1,245.9749075
68,M,13,4,2,1400,3,Garage,12,234.0782913
21,F,1,0,2,1200,5,Garage,1,184.0657358
62,M,13,4,3,1200,4,Garage,1,237.6043123
78,M,7,0,2,1600,4,Road,11,240.5936712
26,M,1,0,3,1400,6,Garage,1,202.9760361
72,M,26,0,3,1400,6,Garage,2,237.9893651
70,F,8,0,3,1200,4,Road,14,247.7578033
48,M,20,0,2,1200,6,Garage,9,227.4759767
40,M,22,0,0,2000,4,Garage,3,199.1278124
52,F,16,0,0,1400,5,Drive,5,205.4709693
48,F,15,0,4,1200,5,Garage,1,232.343566
50,F,14,0,0,1200,5,Garage,18,205.718199
21,M,1,8,2,1200,5,Garage,5,217.9324025
74,M,56,0,2,1800,7,Road,1,256.8585126
78,M,39,0,1,1200,5,Road,5,241.0717201
21,F,1,0,4,1400,5,Garage,11,212.8364892
49,F,3,0,2,1800,4,Garage,14,209.0850952
44,F,15,0,0,1400,2,Garage,4,182.6010187
41,M,1,0,1,1600,7,Road,1,209.3428397
23,F,3,0,4,1400,6,Garage,7,221.5841159
54,F,14,0,0,1200,4,Garage,5,192.95864
33,M,12,0,4,1200,6,Garage,1,233.9918241
77,F,13,0,3,1400,4,Garage,5,225.9751006
44,F,7,0,2,1200,3,Garage,2,199.5393463
39,F,11,0,0,1400,7,Road,8,219.0582616
38,F,6,0,0,1200,6,Garage,5,188.7752755
48,F,9,0,3,1200,6,Garage,8,226.2879151
44,M,10,0,0,1600,5,Garage,1,193.8421645
45,F,19,0,3,1200,4,Garage,2,221.5431207
73,M,29,0,1,1200,4,Road,3,233.5963512
42,F,4,0,4,1200,4,Garage,1,217.7260208
46,M,17,0,1,1200,5,Garage,2,207.8043943
30,F,5,0,4,1200,2,Garage,1,207.5774289
66,F,15,0,2,1200,5,Garage,10,222.0911959
22,M,2,0,3,1600,5,Garage,8,211.0214838
64,M,26,4,1,1400,3,Garage,17,233.1384717
69,M,3,0,3,1600,6,Garage,10,227.4406711
40,M,20,0,2,1400,6,Road,9,246.7881577
78,F,8,0,1,2000,6,Road,1,226.1838415
69,M,6,0,3,1400,3,Garage,4,218.2762292
51,M,19,8,3,1400,6,Garage,2,259.3880474
30,M,13,0,4,1200,4,Garage,1,228.4634829
37,M,17,0,2,1400,3,Garage,2,210.0223515
67,M,32,4,4,1200,3,Garage,10,258.7953095
37,M,12,4,2,1200,5,Road,10,253.0094862
44,M,9,0,2,1400,5,Garage,14,222.7316234
21,M,2,0,0,1600,2,Garage,15,174.0321139
39,F,6,0,3,1200,3,Garage,14,216.941117
55,M,34,0,1,1200,4,Garage,3,212.6038587
31,F,13,0,3,1200,3,Garage,1,210.8900405
32,F,8,0,1,1200,4,Garage,2,191.8957285
25,M,3,0,4,1400,4,Garage,2,216.8449673
30,M,10,0,2,1600,7,Garage,2,216.064523
74,F,16,0,2,1200,5,Road,1,236.3227869
24,F,2,0,3,1200,6,Road,6,227.1101185
25,F,7,0,2,1200,6,Road,1,223.4587982
28,M,10,0,2,1200,6,Garage,10,218.4188273
18,F,1,0,4,1200,6,Garage,5,208.4634845
31,F,6,0,0,1200,3,Garage,10,181.9045214
30,F,3,0,0,1400,4,Garage,1,173.5035398
23,F,3,0,3,1400,6,Drive,16,226.7841159
48,M,11,8,2,1200,2,Road,5,251.5117835
42,F,3,0,0,1200,3,Garage,1,171.5888033
55,F,12,4,3,1400,3,Garage,7,233.7405534
25,F,7,0,4,1400,4,Garage,4,221.2233502
31,F,3,0,0,1200,5,Garage,2,176.7703523
57,M,18,0,2,1600,5,Garage,1,220.6153509
22,M,2,8,4,1400,3,Garage,3,236.2094852
22,F,4,0,0,1400,4,Drive,9,187.7237569
73,M,39,0,1,1400,3,Garage,5,214.5014701
41,M,21,0,0,1200,2,Garage,2,186.3571026
57,F,5,0,2,1200,5,Garage,1,204.9294698
18,F,1,0,1,1200,3,Garage,3,167.6215221
48,F,15,8,1,1400,5,Garage,2,230.5809861
59,F,37,4,3,1400,6,Road,9,274.15224
46,F,6,0,0,1800,6,Garage,3,190.7310429
46,M,4,0,1,1600,7,Garage,1,201.3537493
64,M,24,0,0,1200,4,Garage,1,199.4298043
51,F,19,0,2,1200,5,Garage,17,227.5196732
79,M,30,0,3,1400,6,Garage,1,239.0764257
21,F,1,0,0,1400,2,Garage,3,154.2192795
44,F,20,0,4,1800,7,Garage,5,243.6625536
68,F,16,0,2,1200,3,Garage,1,208.8353194
45,M,4,8,2,1600,5,Road,3,254.9582882
80,F,55,0,3,1200,3,Garage,4,232.4134266
54,M,24,0,1,1200,3,Garage,1,204.234851
66,F,17,0,0,1200,4,Garage,2,193.7172537
59,M,29,0,0,1400,3,Garage,3,198.8279676
39,M,20,0,0,1200,5,Road,3,218.5839077
35,M,7,4,1,1200,4,Road,15,239.277708
27,M,3,8,4,1800,7,Road,1,272.0454383
48,M,12,0,2,1200,6,Garage,1,216.9893717
22,M,5,0,0,1400,4,Garage,4,181.5089053
76,M,30,8,1,1400,4,Garage,2,240.8271748
70,M,4,0,3,1200,4,Road,1,235.8126258
48,M,19,0,2,1200,4,Garage,16,227.2594289
66,M,48,0,0,1200,3,Garage,18,214.9853941
60,M,14,0,1,1200,6,Garage,1,210.0077256
35,F,3,4,1,1200,5,Garage,14,210.6745725
78,M,5,4,0,1600,2,Garage,10,201.1932642
30,M,10,0,2,1200,6,Garage,4,214.1707702
38,F,5,0,2,1400,5,Garage,4,204.8565023
28,F,10,0,4,1200,3,Garage,1,217.9768649
18,F,1,0,3,1400,5,Drive,1,201.6032838
19,F,1,0,2,1200,6,Garage,7,190.4960223
64,M,26,0,0,1400,4,Garage,1,200.8408994
51,M,5,0,4,1200,6,Garage,2,231.2706188
80,F,58,0,2,1400,3,Garage,2,222.0090586
72,M,30,0,1,1600,3,Garage,2,210.5598664
58,M,31,0,0,1400,6,Garage,18,220.4667056
39,F,19,0,0,1800,6,Garage,2,197.831841
67,F,35,0,2,1400,4,Garage,1,219.5853878
38,F,15,0,4,1200,4,Road,8,253.0993999
45,F,27,0,0,2000,5,Garage,3,200.6836793
62,M,45,0,0,1400,4,Garage,1,204.9754374
47,M,18,0,1,1600,5,Garage,18,222.6721216
44,F,26,0,2,1600,6,Garage,4,222.3172102
37,F,8,0,2,1200,5,Garage,8,210.832432
44,M,20,4,2,1200,2,Garage,7,223.8650552
22,M,4,0,0,1600,4,Drive,10,193.1914139
70,F,4,0,1,1600,5,Garage,3,197.8262835
64,M,12,0,2,1600,4,Garage,8,220.9230372
46,F,28,0,0,1800,3,Garage,1,192.2126408
44,F,11,0,2,1400,2,Drive,3,207.3197792
38,M,12,0,3,1400,4,Garage,17,233.2850049
33,F,2,8,0,1400,4,Road,13,227.288967
52,M,1,0,1,1800,4,Garage,4,186.7715843
75,M,56,4,3,1600,6,Road,2,278.4549726
32,F,2,4,0,1400,4,Road,19,218.5094604
65,F,30,0,1,1200,3,Road,12,232.3032252
35,F,15,0,1,1200,6,Road,2,223.0476965
66,F,14,0,4,1400,3,Road,9,254.698998
23,F,3,0,3,1400,2,Drive,8,205.735952
72,F,38,0,4,1400,4,Road,1,260.8190806
51,F,6,0,2,1800,4,Garage,7,209.3503153
37,M,11,0,1,1600,4,Garage,3,201.8432248
61,F,5,0,4,1400,3,Garage,2,220.2317956
68,M,5,8,1,1600,6,Road,5,254.0771524
44,F,18,0,0,1200,2,Garage,13,190.4888377
49,M,28,0,3,1200,3,Road,10,251.8907465
50,F,29,0,0,1400,2,Garage,8,192.0976507
21,M,1,4,3,1200,5,Garage,10,218.5990692
64,F,42,0,4,1400,2,Garage,1,231.4355216
80,M,30,0,1,1600,5,Garage,1,217.4137588
40,M,20,0,0,1200,6,Garage,1,199.6174043
34,F,12,0,1,1200,5,Garage,13,207.3996937
78,M,42,0,3,1400,4,Garage,6,240.26009
68,F,38,8,4,1600,7,Garage,6,279.1576808
32,F,3,0,4,1400,4,Garage,12,222.8198479
33,M,9,0,0,1400,3,Garage,14,193.6191585
48,F,12,0,2,1400,5,Garage,2,212.129171
32,M,5,0,0,1600,6,Garage,10,195.3803113
70,F,21,8,3,1800,6,Garage,2,259.9786441
33,M,6,0,1,1200,2,Garage,2,184.5984828
25,M,5,0,3,1200,6,Garage,14,225.1670203
21,F,1,0,2,1200,5,Garage,2,184.8657358
52,F,27,0,4,1400,7,Road,3,264.5432509
58,M,16,0,2,1400,3,Garage,1,212.3335553
62,M,7,8,3,1200,3,Garage,1,242.149571
79,F,10,8,1,1400,6,Garage,13,242.5541941
75,F,35,0,4,1400,3,Garage,3,238.2519908
55,F,9,0,2,2000,4,Garage,1,208.9248992
75,M,48,0,3,1800,7,Garage,1,245.7326914
53,F,1,0,1,1200,5,Garage,9,187.8718917
72,F,36,0,1,1400,7,Drive,11,233.8480867
49,M,28,0,3,1200,3,Garage,10,231.8907465
48,M,20,0,1,1400,5,Garage,9,215.815776
30,F,12,0,0,1200,2,Garage,1,174.5811788
57,M,36,0,0,1200,3,Road,7,222.7111097
42,M,1,0,1,1200,2,Garage,17,184.1937035
70,F,26,0,2,1200,6,Garage,5,225.3932447
68,M,35,0,4,1800,5,Garage,5,251.135728
32,F,1,0,4,1400,3,Garage,3,202.9951886
18,M,1,0,4,1600,6,Garage,3,212.3018949
50,M,23,8,3,1200,4,Garage,14,264.1811134
42,F,22,0,2,1400,6,Garage,1,217.5409604
38,M,17,0,3,1200,3,Garage,5,221.8649441
46,M,18,0,4,1400,4,Drive,1,243.2571676
21,M,4,4,3,1600,6,Drive,3,235.9587885
30,M,8,0,1,1800,6,Garage,12,210.8129474
42,M,8,8,4,1600,3,Garage,1,251.5405143
77,M,13,0,2,1400,7,Drive,2,233.0366445
54,M,6,0,3,1200,6,Garage,10,229.5864586
25,F,6,0,1,1200,3,Road,1,202.9836304
18,F,1,0,4,1600,7,Road,7,233.5572373
40,F,20,0,2,1800,6,Garage,4,220.0447298
42,M,25,0,2,1200,3,Garage,6,216.5509116
19,M,2,0,0,1400,6,Garage,5,179.2119531
43,M,24,4,0,1200,2,Garage,5,203.5397115
34,F,3,0,2,1400,5,Road,3,219.0800923
73,M,30,0,2,1200,2,Road,2,233.8256012
65,M,7,0,4,1200,6,Garage,9,241.5028898
41,M,2,8,1,1400,5,Garage,4,218.8007304
77,F,7,0,3,1200,4,Garage,2,217.8520336
70,M,8,0,2,1200,3,Garage,6,211.5220423
59,F,7,0,3,1400,6,Garage,16,233.0988446
73,M,39,0,1,1200,4,Garage,7,219.1664777
58,M,12,0,3,1400,3,Road,2,240.8320987
68,F,10,0,3,1400,2,Drive,11,226.4398424
31,F,4,0,2,1400,5,Garage,2,199.8425623
61,F,31,0,4,1400,3,Garage,1,234.02819
57,M,4,0,1,1400,5,Garage,9,204.3150748
61,F,27,0,3,1200,5,Garage,3,230.5632422
64,M,22,0,1,1200,3,Road,3,226.4979523
46,F,24,0,0,1200,6,Garage,1,198.1940722
79,F,25,0,3,1600,4,Garage,2,229.6793088
38,M,6,0,2,1400,4,Garage,3,206.5398274
70,M,23,0,3,1200,4,Garage,11,237.8062247
50,M,28,8,2,1400,4,Road,9,272.5255492
60,M,36,0,4,1400,6,Garage,1,248.3341718
33,M,1,0,4,1400,3,Road,2,226.4413619
58,M,30,0,0,1200,2,Garage,3,192.7854697
80,M,49,0,1,1200,4,Garage,1,216.9250845
46,F,28,8,2,1200,2,Garage,7,236.2457805
43,F,5,0,4,1200,4,Garage,1,219.6994132
26,M,2,0,0,1400,6,Garage,16,190.5212136
53,M,28,8,0,1400,4,Garage,10,233.7917004
48,F,29,0,4,1400,3,Garage,4,233.9772762
36,M,8,0,3,1400,7,Garage,1,224.2702901
49,M,9,0,1,1800,4,Road,9,227.8739935
32,M,7,0,3,1600,3,Garage,1,211.6301268
53,M,7,8,3,1400,5,Road,7,273.2765929
56,F,20,0,4,1200,4,Garage,1,232.9029807
68,M,46,0,4,1400,4,Garage,8,251.4902552
50,F,32,0,2,1400,3,Garage,11,220.6913727
40,F,5,0,2,1200,4,Road,1,219.1208479
71,F,14,0,3,1200,3,Garage,1,218.1124457
69,M,5,0,0,1200,5,Road,10,217.6579117
72,M,23,0,3,1600,2,Garage,5,225.4280396
46,F,9,0,1,1400,6,Garage,3,202.7181916
72,F,24,0,0,1200,4,Garage,12,205.1720686
37,M,14,0,4,1400,6,Garage,2,237.7110658
65,F,38,0,0,1200,2,Garage,4,192.388134
52,M,6,0,4,1200,6,Road,1,252.0845359
54,F,35,8,0,1600,5,Road,15,259.3692902
75,M,56,0,0,1600,3,Garage,3,206.6796768
78,M,15,0,4,1600,4,Garage,9,245.0907916
19,F,1,0,4,1200,6,Garage,4,208.0960223
56,F,37,0,1,1200,4,Garage,14,218.2244658
28,F,3,0,1,1200,4,Garage,6,186.1808434
67,F,24,0,3,1400,3,Garage,2,223.531273
35,M,9,0,4,1400,4,Drive,4,237.9256435
41,M,10,0,3,1200,3,Drive,1,223.0278053
80,F,27,4,1,1400,5,Garage,8,230.8365511
63,M,5,0,0,1400,3,Garage,1,183.6898825
51,F,20,0,1,1200,5,Road,2,225.9300196
39,F,9,4,0,1200,4,Garage,13,206.5539321
38,F,2,0,2,1200,2,Garage,11,190.1382133
25,M,7,0,1,1400,4,Garage,4,195.2233502
72,M,45,8,1,1400,5,Garage,6,249.8136053
61,F,31,0,0,1400,3,Garage,6,198.02819
48,F,21,8,0,1200,5,Garage,1,221.7020106
60,F,30,0,2,1200,2,Garage,11,215.4566821
58,M,8,4,2,1800,6,Road,1,250.6202457
49,F,23,0,4,1400,3,Garage,7,234.6878175
25,M,7,0,4,1200,3,Garage,1,218.2168358
66,M,47,0,1,1600,4,Garage,1,216.4911381
72,M,55,0,4,2000,4,Garage,2,250.3604315
79,F,34,0,2,1200,2,Garage,4,213.0588136
67,M,19,0,4,1600,5,Garage,1,242.3410195
19,F,1,0,3,1400,6,Road,2,217.2667757
63,F,21,0,2,1400,5,Garage,1,217.9815671
74,F,25,4,4,1600,6,Garage,2,257.8957815
65,M,20,0,0,1400,3,Garage,16,207.0302578
19,M,2,0,2,1400,2,Garage,2,182.1637893
36,M,4,8,4,1200,4,Road,11,275.1594821
26,M,2,0,4,1200,5,Garage,10,222.5195061
48,F,14,0,1,1200,5,Garage,9,208.1916231
63,M,11,0,2,1400,6,Garage,4,221.6395038
76,F,5,0,0,1400,4,Garage,3,186.6264324
45,M,14,0,0,1400,6,Road,4,220.8770224
65,M,1,4,0,1600,3,Garage,10,192.2653899
64,F,29,0,4,1400,5,Road,1,260.6897411
40,M,4,0,3,1200,5,Garage,1,214.3109469
42,M,23,0,0,1200,3,Road,1,211.8838587
39,F,10,0,0,1200,2,Garage,9,181.6215205
79,M,52,0,3,1200,5,Garage,2,241.0750889
63,M,3,0,1,1200,5,Drive,1,203.6435325
80,F,56,0,1,1600,2,Drive,5,217.3897836
36,M,15,0,0,1200,6,Garage,3,198.0730636
39,M,15,0,3,1400,3,Garage,9,225.0421962
38,M,5,0,2,1400,2,Garage,3,195.8392926
37,M,12,0,2,1200,2,Garage,2,201.0589431
57,M,35,0,4,1400,6,Garage,8,253.2984585
49,M,25,0,0,1400,2,Road,6,213.148669
19,F,1,0,4,1200,3,Drive,7,209.2540599
67,F,3,0,0,1200,5,Garage,11,190.1359956
74,M,13,0,2,1400,2,Garage,3,208.8152156
47,M,1,0,3,1400,4,Road,1,222.3062432
65,F,25,0,1,1400,2,Garage,5,200.6092047
66,M,21,4,2,1400,5,Garage,11,243.6870605
31,F,12,0,3,1200,5,Garage,1,217.0607072
19,M,2,0,4,1600,2,Road,9,228.4314462
18,F,1,0,0,1200,5,Garage,2,163.6325304
21,F,4,0,3,1600,5,Garage,5,209.7945011
79,M,61,0,4,1400,5,Garage,1,252.3228835
69,F,18,0,4,1400,2,Road,7,250.0589261
58,F,2,0,0,2200,7,Garage,1,185.2552534
46,F,9,0,1,1400,5,Drive,7,211.4872375
61,F,37,0,2,1800,3,Garage,3,218.3002078
65,M,9,4,1,1400,2,Road,1,226.5693281
42,F,7,0,0,1400,5,Garage,9,192.3489479
49,M,16,0,0,1600,3,Garage,1,191.6522306
41,F,23,0,0,1400,2,Garage,14,193.4556302
61,M,40,0,0,1200,5,Garage,4,208.5075829
74,F,56,0,2,1600,6,Road,10,257.4142551
76,F,48,0,1,1200,4,Garage,1,212.3497838
51,M,5,0,2,1400,3,Road,3,223.5994098
62,F,19,0,4,1400,4,Garage,14,244.4776493
24,M,5,0,1,1200,3,Garage,3,186.798482
58,M,15,0,4,1400,4,Drive,8,249.2530081
70,F,40,0,4,1200,2,Garage,6,234.9913442
38,F,11,0,2,1200,2,Road,2,216.576198
26,F,8,0,1,1200,2,Road,15,211.3926512
68,M,31,4,4,1800,6,Drive,7,275.5291286
41,F,13,0,2,1200,3,Road,1,223.1267194
24,F,5,0,0,1400,3,Garage,10,179.1692354
24,F,7,4,2,1200,6,Garage,6,220.4655556
52,M,11,8,1,1200,4,Garage,9,234.5940876
77,M,58,0,2,1200,6,Garage,1,233.3744979
20,M,1,0,3,1800,7,Garage,15,215.3890366
69,M,31,8,2,1200,4,Garage,2,249.5457253
28,M,6,0,3,1200,6,Garage,6,221.1322223
27,F,7,0,0,1200,6,Garage,1,184.0744866
